ds,yhat,store_key,product_key
2010-11-03,2017.4073355573141,306,1728
2010-11-04,2246.7637443460385,306,1728
2010-11-05,2072.3383200476746,306,1728
2010-11-06,2297.6742881716036,306,1728
2010-11-07,1958.1095185948916,306,1728
2010-11-08,1928.8485276672325,306,1728
2010-11-09,2061.669439751588,306,1728
2010-11-10,1829.7116059623647,306,1728
2010-11-11,2074.902716690523,306,1728
2010-11-12,1918.7728503633857,306,1728
2010-11-13,2164.300868592278,306,1728
2010-11-14,1846.2284184993737,306,1728
2010-11-15,1839.1500207486931,306,1728
2010-11-16,1994.2381484768403,306,1728
2010-11-17,1784.0484644110998,306,1728
2010-11-18,2049.963544504806,306,1728
2010-11-19,1913.0220589798482,306,1728
2010-11-20,2175.7783996671087,306,1728
2010-11-21,1872.6276550479379,306,1728
2010-11-22,1877.9041239371409,306,1728
2010-11-23,2042.6120647210132,306,1728
2010-11-24,1839.233723701799,306,1728
2010-11-25,2109.172934176817,306,1728
2010-11-26,1973.581307601272,306,1728
2010-11-27,2235.212140636829,306,1728
2010-11-28,1928.7371538740792,306,1728
2010-11-29,1928.834539600655,306,1728
2010-11-30,2086.9073646712595,306,1728
2010-12-01,1875.877772573329,306,1728
2010-12-02,2137.6157157849552,306,1728
2010-12-03,1993.7497045242344,306,1728
2010-12-04,2247.505171448073,306,1728
2010-12-05,1934.006040589329,306,1728
2010-12-06,1928.3484329399998,306,1728
2010-12-07,2082.30597887839,306,1728
2010-12-08,1869.1125624846868,306,1728
2010-12-09,2130.8815555974934,306,1728
2010-12-10,1989.4092911201164,306,1728
2010-12-11,2248.0085681132923,306,1728
2010-12-12,1941.8078944022502,306,1728
2010-12-13,1945.8254385010955,306,1728
2010-12-14,2111.6771221247277,306,1728
2010-12-15,1912.3645631807608,306,1728
2010-12-16,2189.70174015203,306,1728
2010-12-17,2065.1278752153944,306,1728
2010-12-18,2341.5520196007383,306,1728
2010-12-19,2053.6646911884454,306,1728
2010-12-20,2076.0251450413825,306,1728
2010-12-21,2259.783293996545,306,1728
2010-12-22,2077.4815648999606,306,1728
2010-12-23,2370.495140074562,306,1728
2010-12-24,2259.8576756659413,306,1728
2010-12-25,2548.117602707977,306,1728
2010-12-26,2269.660022298866,306,1728
2010-12-27,2298.8024860290816,306,1728
2009-12-26,2864.4439385096002,307,1787
2009-12-27,2802.2804328283632,307,1787
2009-12-28,2922.551452810958,307,1787
2009-12-29,3027.7533345455877,307,1787
2009-12-30,2975.249820779586,307,1787
2009-12-31,3032.1885509256376,307,1787
2010-01-01,3035.8233003242326,307,1787
2010-01-02,3203.557619673722,307,1787
2010-01-03,3149.368752129978,307,1787
2010-01-04,3274.2107069289987,307,1787
2010-01-05,3380.369897456032,307,1787
2010-01-06,3325.0764778580738,307,1787
2010-01-07,3375.4250100374347,307,1787
2010-01-08,3368.6987266521596,307,1787
2010-01-09,3522.4129828614537,307,1787
2010-01-10,3450.7367795816735,307,1787
2010-01-11,3554.8913055090848,307,1787
2010-01-12,3637.499035283075,307,1787
2010-01-13,3556.186704479665,307,1787
2010-01-14,3578.4960314730884,307,1787
2010-01-15,3542.1967345186595,307,1787
2010-01-16,3665.3177557703966,307,1787
2010-01-17,3562.5559207914503,307,1787
2010-01-18,3635.6613433468992,307,1787
2010-01-19,3687.7734815085337,307,1787
2010-01-20,3577.0115298308424,307,1787
2010-01-21,3571.3733665267737,307,1787
2010-01-22,3509.0379276574376,307,1787
2010-01-23,3608.3872091458315,307,1787
2010-01-24,3484.407371450103,307,1787
2010-01-25,3539.068453174911,307,1787
2010-01-26,3575.656740867029,307,1787
2010-01-27,3452.3635618267726,307,1787
2010-01-28,3437.1847397603347,307,1787
2010-01-29,3368.2255446805734,307,1787
2010-01-30,3463.7272373080773,307,1787
2010-01-31,3338.47452561941,307,1787
2010-02-01,3394.1832309172,307,1787
2010-02-02,3433.841956530247,307,1787
2010-02-03,3315.3112343910425,307,1787
2010-02-04,3306.234069085993,307,1787
2010-02-05,3244.3523716185964,307,1787
2010-02-06,3347.545035173051,307,1787
2010-02-07,3230.246624167643,307,1787
2010-02-08,3293.845639534108,307,1787
2010-02-09,3341.035840701846,307,1787
2010-02-10,3229.423817938143,307,1787
2010-02-11,3226.446492309474,307,1787
2010-02-12,3169.692839513756,307,1787
2010-02-13,3276.9454458173786,307,1787
2010-02-14,3162.6007793639246,307,1787
2010-02-15,3228.0671101344956,307,1787
2010-02-16,3276.113588382491,307,1787
2010-02-17,3164.473762355808,307,1787
2010-02-18,3160.757354705998,307,1787
2010-02-19,3102.7647863220072,307,1787
2010-02-20,3208.520292763671,307,1787
2010-02-21,3092.6827904842417,307,1787
2010-02-22,3156.9337286842992,307,1787
2010-02-23,3204.3157584943037,307,1787
2010-02-24,3092.8258317004265,307,1787
2010-02-25,3090.316879197529,307,1787
2010-02-26,3034.8028780961104,307,1787
2010-02-27,3144.4834524741727,307,1787
2010-02-28,3034.1474354011584,307,1787
2010-03-01,3105.5548609144575,307,1787
2010-03-02,3161.7714059134673,307,1787
2010-03-03,3060.759032175967,307,1787
2010-03-04,3070.277062289338,307,1787
2010-03-05,3028.1885251505487,307,1787
2010-03-06,3152.4878850781097,307,1787
2010-03-07,3057.7094945354497,307,1787
2010-03-08,3145.3160974932357,307,1787
2010-03-09,3218.0412120170854,307,1787
2010-03-10,3133.4889069908177,307,1787
2010-03-11,3159.0449346471023,307,1787
2010-03-12,3132.193753842054,307,1787
2010-03-13,3270.5572378874626,307,1787
2010-03-14,3188.31407681586,307,1787
2010-03-15,3286.5988710884762,307,1787
2010-03-16,3367.8544253141918,307,1787
2010-03-17,3289.440456538261,307,1787
2010-03-18,3318.552407123328,307,1787
2010-03-19,3292.544662390835,307,1787
2010-03-20,3428.9737760041717,307,1787
2010-03-21,3342.0205718528905,307,1787
2010-03-22,3432.890032259115,307,1787
2010-03-23,3504.162450490562,307,1787
2010-03-24,3413.399089044259,307,1787
2010-03-25,3428.05611740371,307,1787
2010-03-26,3385.8012672959467,307,1787
2010-03-27,3504.5489964614235,307,1787
2010-03-28,3398.8732621978393,307,1787
2010-03-29,3470.397084562971,307,1787
2010-03-30,3522.13267675438,307,1787
2010-03-31,3412.0757041973975,307,1787
2010-04-01,3408.107777038936,307,1787
2010-04-02,3348.3019461640374,307,1787
2010-04-03,3450.947316954438,307,1787
2010-04-04,3330.952186761121,307,1787
2010-04-05,3390.2251630960864,307,1787
2010-04-06,3432.008281321469,307,1787
2010-04-07,3314.4658816141045,307,1787
2010-04-08,3305.5834992229543,307,1787
2010-04-09,3243.471634169489,307,1787
2010-04-10,3346.390554495045,307,1787
2010-04-11,3229.1555217015566,307,1787
2010-04-12,3293.521821426649,307,1787
2010-04-13,3342.52348985002,307,1787
2010-04-14,3234.0693169604338,307,1787
2010-04-15,3235.8501571339734,307,1787
2010-04-16,3185.6521514938486,307,1787
2010-04-17,3301.391724352566,307,1787
2010-04-18,3197.531429266005,307,1787
2010-04-19,3275.475702862182,307,1787
2010-04-20,3337.9200901322965,307,1787
2010-04-21,3242.4572034884195,307,1787
2010-04-22,3256.4931448805455,307,1787
2010-04-23,3217.568721081852,307,1787
2010-04-24,3343.401075192345,307,1787
2010-04-25,3248.3046130463686,307,1787
2010-04-26,3333.5901341894855,307,1787
2010-04-27,3401.9156355276027,307,1787
2010-04-28,3310.892010132285,307,1787
2010-04-29,3327.9973877349703,307,1787
2010-04-30,3290.8945207361394,307,1787
2010-05-01,3417.46696680615,307,1787
2010-05-02,3322.233125168713,307,1787
2010-05-03,3406.737259631963,307,1787
2010-05-04,3473.8912380247875,307,1787
2010-05-05,3381.5705023024047,307,1787
2010-05-06,3397.518328884484,307,1787
2010-05-07,3359.6531078226053,307,1787
2010-05-08,3486.0947183397266,307,1787
2010-05-09,3391.569376024039,307,1787
2010-05-10,3477.7923847771717,307,1787
2010-05-11,3547.8027957833046,307,1787
2010-05-12,3459.553724427633,307,1787
2010-05-13,3480.812578012351,307,1787
2010-05-14,3449.4660666276295,307,1787
2010-05-15,3583.546164268656,307,1787
2010-05-16,3497.6364277994235,307,1787
2010-05-17,3593.2580805995835,307,1787
2010-05-18,3673.209778788781,307,1787
2010-05-19,3595.1646706727006,307,1787
2010-05-20,3626.5788100006134,307,1787
2010-05-21,3605.005556622157,307,1787
2010-05-22,3748.1318533770536,307,1787
2010-05-23,3670.1954771569513,307,1787
2010-05-24,3772.3823391653896,307,1787
2010-05-25,3857.177408136895,307,1787
2010-05-26,3781.9725210842034,307,1787
2010-05-27,3813.984804520041,307,1787
2010-05-28,3790.5800208704177,307,1787
2010-05-29,3929.3164384819997,307,1787
2010-05-30,3844.3680702247793,307,1787
2010-05-31,3936.926148101661,307,1787
2010-06-01,4009.552252005431,307,1787
2010-06-02,3919.7862585996672,307,1787
2010-06-03,3935.0627952029254,307,1787
2010-06-04,3893.030537448926,307,1787
2010-06-05,4011.590035173235,307,1787
2010-06-06,3905.3090575291526,307,1787
2010-06-07,3975.8145269041956,307,1787
2010-06-08,4026.1347126129963,307,1787
2010-06-09,3914.2951468418655,307,1787
2010-06-10,3908.2222795236776,307,1787
2010-06-11,3846.049568593795,307,1787
2010-06-12,3946.142063381415,307,1787
2010-06-13,3823.498850253075,307,1787
2010-06-14,3880.132802085283,307,1787
2010-06-15,3919.4016574909147,307,1787
2010-06-16,3799.5942198092184,307,1787
2010-06-17,3788.8259828915116,307,1787
2010-06-18,3725.3391247164,307,1787
2010-06-19,3827.5231179587227,307,1787
2010-06-20,3710.315458970117,307,1787
2010-06-21,3775.582025845973,307,1787
2010-06-22,3826.4510950234544,307,1787
2010-06-23,3720.9047438473312,307,1787
2010-06-24,3726.681818972497,307,1787
2010-06-25,3681.587223115337,307,1787
2010-06-26,3803.5235245809204,307,1787
2010-06-27,3706.9040968519653,307,1787
2010-06-28,3793.0469634810206,307,1787
2010-06-29,3864.523010466331,307,1787
2010-06-30,3778.7619048027336,307,1787
2010-07-01,3802.969499917349,307,1787
2010-07-02,3774.4510822234174,307,1787
2010-07-03,3910.6560772393154,307,1787
2010-07-04,3825.6030598786992,307,1787
2010-07-05,3920.2839151739727,307,1787
2010-07-06,3997.0205257768725,307,1787
2010-07-07,3913.0770904533606,307,1787
2010-07-08,3935.5816779010042,307,1787
2010-07-09,3901.851256964856,307,1787
2010-07-10,4029.435774997368,307,1787
2010-07-11,3932.5401501201573,307,1787
2010-07-12,4012.4231120609434,307,1787
2010-07-13,4071.7464210455914,307,1787
2010-07-14,3968.177782463161,307,1787
2010-07-15,3969.3013293312633,307,1787
2010-07-16,3912.930227876968,307,1787
2010-07-17,4017.1373297099976,307,1787
2010-07-18,3896.6631154439806,307,1787
2010-07-19,3953.300260027886,307,1787
2010-07-20,3990.2287499531976,307,1787
2010-07-21,3865.605264343258,307,1787
2010-07-22,3847.4610685122425,307,1787
2010-07-23,3774.0033233553067,307,1787
2010-07-24,3863.6360436185428,307,1787
2010-07-25,3731.3602121755916,307,1787
2010-07-26,3779.152588079925,307,1787
2010-07-27,3810.2972854927757,307,1787
2010-07-28,3682.973917701684,307,1787
2010-07-29,3665.1565702051635,307,1787
2010-07-30,3594.9184544657933,307,1787
2010-07-31,3690.4583582334644,307,1787
2010-08-01,3566.508220638471,307,1787
2010-08-02,3624.7211345343344,307,1787
2010-08-03,3668.013568582865,307,1787
2010-08-04,3554.165277880752,307,1787
2010-08-05,3550.7308105079733,307,1787
2010-08-06,3495.3570844287888,307,1787
2010-08-07,3605.8227640181026,307,1787
2010-08-08,3496.4583797436894,307,1787
2010-08-09,3568.5461221228634,307,1787
2010-08-10,3624.672755289277,307,1787
2010-08-11,3522.338806245426,307,1787
2010-08-12,3528.8776680167757,307,1787
2010-08-13,3481.7788734562914,307,1787
2010-08-14,3598.7311090508697,307,1787
2010-08-15,3494.0438147905925,307,1787
2010-08-16,3569.0462689260667,307,1787
2010-08-17,3626.4376367077357,307,1787
2010-08-18,3523.8912378726945,307,1787
2010-08-19,3528.9668317003184,307,1787
2010-08-20,3479.425393996228,307,1787
2010-08-21,3593.262223486205,307,1787
2010-08-22,3485.1175342177457,307,1787
2010-08-23,3556.663776465054,307,1787
2010-08-24,3610.9435317346524,307,1787
2010-08-25,3505.9616149996036,307,1787
2010-08-26,3509.5855618722335,307,1787
2010-08-27,3459.849343153383,307,1787
2010-08-28,3574.9764904591616,307,1787
2010-08-29,3469.7821034893045,307,1787
2010-08-30,3546.0532536952915,307,1787
2010-08-31,3606.88185229836,307,1787
2010-09-01,3510.2537814436837,307,1787
2010-09-02,3523.948570119132,307,1787
2010-09-03,3485.844496197273,307,1787
2010-09-04,3613.945270854482,307,1787
2010-09-05,3522.787682810958,307,1787
2010-09-06,3613.8295608800954,307,1787
2010-09-07,3689.7919078426135,307,1787
2010-09-08,3608.2587370272663,307,1787
2010-09-09,3636.588581120369,307,1787
2010-09-10,3612.2322068398516,307,1787
2010-09-11,3752.7723186270246,307,1787
2010-09-12,3672.3442411964033,307,1787
2010-09-13,3772.03654881394,307,1787
2010-09-14,3854.2451121643053,307,1787
2010-09-15,3776.2837318587917,307,1787
2010-09-16,3805.3049963098383,307,1787
2010-09-17,3778.625606307025,307,1787
2010-09-18,3913.7717073126987,307,1787
2010-09-19,3824.9030337215527,307,1787
2010-09-20,3913.214709548417,307,1787
2010-09-21,3981.29011908811,307,1787
2010-09-22,3886.7080273008974,307,1787
2010-09-23,3896.957666400706,307,1787
2010-09-24,3849.756175703654,307,1787
2010-09-25,3963.08414256649,307,1787
2010-09-26,3851.5983117819464,307,1787
2010-09-27,3917.0206199154304,307,1787
2010-09-28,3962.477320193632,307,1787
2010-09-29,3846.091759803286,307,1787
2010-09-30,3835.8849272452712,307,1787
2010-10-01,3770.0785655735913,307,1787
2010-10-02,3867.117003944119,307,1787
2010-10-03,3742.0671636130874,307,1787
2010-10-04,3796.996256612243,307,1787
2010-10-05,3835.3012669595037,307,1787
2010-10-06,3715.2940536356596,307,1787
2010-10-07,3705.0964154069393,307,1787
2010-10-08,3642.9400743712067,307,1787
2010-10-09,3747.187825571118,307,1787
2010-10-10,3632.735334821034,307,1787
2010-10-11,3701.393059222782,307,1787
2010-10-12,3756.222267904708,307,1787
2010-10-13,3655.1288244648586,307,1787
2010-10-14,3665.7688330912183,307,1787
2010-10-15,3625.860813475974,307,1787
2010-10-16,3753.2203148628732,307,1787
2010-10-17,3662.176078656479,307,1787
2010-10-18,3753.9668263279723,307,1787
2010-10-19,3831.0922387171295,307,1787
2010-10-20,3750.921374836278,307,1787
2010-10-21,3780.612228581275,307,1787
2010-10-22,3757.436706249508,307,1787
2010-10-23,3898.8265851295246,307,1787
2010-10-24,3818.799254641762,307,1787
2010-10-25,3918.362059580118,307,1787
2010-10-26,3999.8686123951848,307,1787
2010-10-27,3920.630186966462,307,1787
2010-10-28,3947.8358238806527,307,1787
2010-10-29,3918.875430656113,307,1787
2010-10-30,4051.381506471047,307,1787
2010-10-31,3959.6484286499176,307,1787
2010-11-01,4045.0283185956773,307,1787
2010-11-02,4110.277108663082,307,1787
2010-11-03,4013.154225872681,307,1787
2010-11-04,4021.329865855217,307,1787
2010-11-05,3972.6945137446987,307,1787
2010-11-06,4085.386733838383,307,1787
2010-11-07,3974.198565096244,307,1787
2010-11-08,4040.957935993384,307,1787
2010-11-09,4088.862100572105,307,1787
2010-11-10,3976.065865552321,307,1787
2010-11-11,3970.578899292903,307,1787
2010-11-12,3910.5670511652415,307,1787
2010-11-13,4014.373921698874,307,1787
2010-11-14,3896.9221797827645,307,1787
2010-11-15,3960.0941359128847,307,1787
2010-11-16,4007.0656026508755,307,1787
2010-11-17,3895.8967747553347,307,1787
2010-11-18,3894.434317145131,307,1787
2010-11-19,3840.619424649444,307,1787
2010-11-20,3952.517872556139,307,1787
2010-11-21,3844.7312828727154,307,1787
2010-11-22,3918.7888021713957,307,1787
2010-11-23,3977.4928767333745,307,1787
2010-11-24,3878.5224900451058,307,1787
2010-11-25,3889.347672368647,307,1787
2010-11-26,3847.5496681836685,307,1787
2010-11-27,3970.862413791648,307,1787
2010-11-28,3873.5942055923842,307,1787
2010-11-29,3957.028442941575,307,1787
2010-11-30,4023.776860965893,307,1787
2010-12-01,3931.388397556121,307,1787
2010-12-02,3947.2673393737273,307,1787
2010-12-03,3908.995028487782,307,1787
2010-12-04,4034.370741356477,307,1787
2010-12-05,3937.830644810705,307,1787
2010-12-06,4020.8438009001666,307,1787
2010-12-07,4086.2587850082514,307,1787
2010-12-08,3991.904267013085,307,1787
2010-12-09,4005.497456181483,307,1787
2010-12-10,3964.954989852431,307,1787
2010-12-11,4088.422209751981,307,1787
2010-12-12,3990.6800864056486,307,1787
2010-12-13,4073.5291324484588,307,1787
2010-12-14,4140.124240282243,307,1787
2010-12-15,4048.5641559682776,307,1787
2010-12-16,4066.789832455819,307,1787
2010-12-17,4032.886554762112,307,1787
2010-12-18,4165.106054341299,307,1787
2010-12-19,4078.2680992668097,307,1787
2010-12-20,4174.141073207363,307,1787
2010-12-21,4255.775591757862,307,1787
2010-12-22,4181.094918671737,307,1787
2010-12-23,4217.796411820577,307,1787
2010-12-24,4203.658814592443,307,1787
2010-12-25,4356.571471749686,307,1787
2009-12-28,7983.485305746206,200,1977
2009-12-29,7748.191262210898,200,1977
2009-12-30,7173.320586655627,200,1977
2009-12-31,6617.2706623528875,200,1977
2010-01-01,6549.817502117881,200,1977
2010-01-02,7717.101334801007,200,1977
2010-01-03,6051.823914282865,200,1977
2010-01-04,5457.3902440339125,200,1977
2010-01-05,4935.8945016011085,200,1977
2010-01-06,4120.759303274346,200,1977
2010-01-07,3375.1614435602482,200,1977
2010-01-08,3172.3772782540127,200,1977
2010-01-09,4260.7046012714,200,1977
2010-01-10,2573.6303665792143,200,1977
2010-01-11,2013.977365899058,200,1977
2010-01-12,1581.9291802810685,200,1977
2010-01-13,907.7412112096399,200,1977
2010-01-14,350.2687612829495,200,1977
2010-01-15,377.442398391614,200,1977
2010-01-16,1731.3438284782346,200,1977
2010-01-17,338.54741020482106,200,1977
2010-01-18,94.45572448418352,200,1977
2010-01-19,0.0,200,1977
2010-01-20,0.0,200,1977
2010-01-21,0.0,200,1977
2010-01-22,0.0,200,1977
2010-01-23,1438.9159292764361,200,1977
2010-01-24,330.35228307807574,200,1977
2010-01-25,342.26980019023904,200,1977
2010-01-26,462.54914428881966,200,1977
2010-01-27,310.0671982354979,200,1977
2010-01-28,233.49894623892033,200,1977
2010-01-29,692.0300287052542,200,1977
2010-01-30,2420.627394865386,200,1977
2010-01-31,1340.5285667362868,200,1977
2010-02-01,1343.674602242566,200,1977
2010-02-02,1420.979072687107,200,1977
2010-02-03,1195.2350539427835,200,1977
2010-02-04,1019.7866357746052,200,1977
2010-02-05,1359.0921660462545,200,1977
2010-02-06,2953.8309544428816,200,1977
2010-02-07,1731.2186132865309,200,1977
2010-02-08,1589.2610235068619,200,1977
2010-02-09,1524.844243003401,200,1977
2010-02-10,1166.4673243218285,200,1977
2010-02-11,872.7493441846473,200,1977
2010-02-12,1112.8423607638124,200,1977
2010-02-13,2631.4061022010937,200,1977
2010-02-14,1358.813113820529,200,1977
2010-02-15,1195.3172782262018,200,1977
2010-02-16,1139.0852513765121,200,1977
2010-02-17,818.8992492538055,200,1977
2010-02-18,592.6631608074831,200,1977
2010-02-19,927.8435661325739,200,1977
2010-02-20,2566.500524428068,200,1977
2010-02-21,1435.5751463005054,200,1977
2010-02-22,1431.1644285238353,200,1977
2010-02-23,1546.6798041698821,200,1977
2010-02-24,1405.6941859277767,200,1977
2010-02-25,1360.605356820297,200,1977
2010-02-26,1873.2428162538058,200,1977
2010-02-27,3680.068248632606,200,1977
2010-02-28,2702.631835570292,200,1977
2010-03-01,2832.0101315338015,200,1977
2010-03-02,3057.117363384994,200,1977
2010-03-03,2997.690630545614,200,1977
2010-03-04,3003.0729673292803,200,1977
2010-03-05,3532.9179971566673,200,1977
2010-03-06,5322.463573175977,200,1977
2010-03-07,4293.034534141793,200,1977
2010-03-08,4336.498939504969,200,1977
2010-03-09,4443.569060447618,200,1977
2010-03-10,4236.74780673047,200,1977
2010-03-11,4069.0455342480445,200,1977
2010-03-12,4404.5926985462775,200,1977
2010-03-13,5983.798188782872,200,1977
2010-03-14,4733.716547583119,200,1977
2010-03-15,4552.352070646732,200,1977
2010-03-16,4436.795146305273,200,1977
2010-03-17,4015.995941658268,200,1977
2010-03-18,3649.305030020048,200,1977
2010-03-19,3806.9111725510775,200,1977
2010-03-20,5234.830805862417,200,1977
2010-03-21,3865.1170018791518,200,1977
2010-03-22,3600.0201755863445,200,1977
2010-03-23,3439.999789951825,200,1977
2010-03-24,3016.3955573643193,200,1977
2010-03-25,2689.8905394031995,200,1977
2010-03-26,2930.898505137825,200,1977
2010-03-27,4484.531532024801,200,1977
2010-03-28,3280.8162960566074,200,1977
2010-03-29,3218.8912389698517,200,1977
2010-03-30,3295.0830101474467,200,1977
2010-03-31,3135.669091206129,200,1977
2010-04-01,3095.456718203429,200,1977
2010-04-02,3638.3075414149853,200,1977
2010-04-03,5502.260531681275,200,1977
2010-04-04,4609.917643013271,200,1977
2010-04-05,4852.8201252517465,200,1977
2010-04-06,5219.709346373437,200,1977
2010-04-07,5329.474370073853,200,1977
2010-04-08,5529.911738247,200,1977
2010-04-09,6278.422351484826,200,1977
2010-04-10,8307.293645039445,200,1977
2010-04-11,7534.227604322635,200,1977
2010-04-12,7846.838993940968,200,1977
2010-04-13,8231.014674209908,200,1977
2010-04-14,8303.933872336373,200,1977
2010-04-15,8412.873143609962,200,1977
2010-04-16,9015.919904529788,200,1977
2010-04-17,10847.242447897659,200,1977
2010-04-18,9827.57742119416,200,1977
2010-04-19,9848.660287108698,200,1977
2010-04-20,9901.491456711943,200,1977
2010-04-21,9609.24039786922,200,1977
2010-04-22,9325.914440435861,200,1977
2010-04-23,9516.919615236848,200,1977
2010-04-24,10924.165267733493,200,1977
2010-04-25,9476.37753304683,200,1977
2010-04-26,9073.351463190478,200,1977
2010-04-27,8714.03882566296,200,1977
2010-04-28,8029.278150509362,200,1977
2010-04-29,7380.297860683559,200,1977
2010-04-30,7239.123672631613,200,1977
2010-05-01,8353.545501378376,200,1977
2010-05-02,6657.3120104346235,200,1977
2010-05-03,6054.285141364431,200,1977
2010-05-04,5546.453620233873,200,1977
2010-05-05,4766.61339011164,200,1977
2010-05-06,4076.846546140855,200,1977
2010-05-07,3948.93006434346,200,1977
2010-05-08,5129.329034184181,200,1977
2010-05-09,3549.4414080063834,200,1977
2010-05-10,3109.8249123509763,200,1977
2010-05-11,2808.302920063569,200,1977
2010-05-12,2272.754591963597,200,1977
2010-05-13,1859.7178582014312,200,1977
2010-05-14,2034.9332426698297,200,1977
2010-05-15,3538.479760491177,200,1977
2010-05-16,2295.1663227148288,200,1977
2010-05-17,2198.9057078769756,200,1977
2010-05-18,2240.9643992110955,200,1977
2010-05-19,2042.8902677512438,200,1977
2010-05-20,1955.2435950963768,200,1977
2010-05-21,2438.2566860092043,200,1977
2010-05-22,4227.0709329022575,200,1977
2010-05-23,3242.2128324158057,200,1977
2010-05-24,3374.0345514594237,200,1977
2010-05-25,3611.0113738770956,200,1977
2010-05-26,3572.69754530409,200,1977
2010-05-27,3608.4660480732264,200,1977
2010-05-28,4178.158078867923,200,1977
2010-05-29,6017.292068436731,200,1977
2010-05-30,5047.495135737635,200,1977
2010-05-31,5160.884330362732,200,1977
2010-06-01,5348.2920572482235,200,1977
2010-06-02,5232.139505607168,200,1977
2010-06-03,5165.086091044591,200,1977
2010-06-04,5610.583261834393,200,1977
2010-06-05,7307.985116578133,200,1977
2010-06-06,6182.8812931263465,200,1977
2010-06-07,6131.381942963451,200,1977
2010-06-08,6148.251477336324,200,1977
2010-06-09,5859.6969764407895,200,1977
2010-06-10,5621.941070836214,200,1977
2010-06-11,5901.709139719046,200,1977
2010-06-12,7441.284433058892,200,1977
2010-06-13,6168.797385664585,200,1977
2010-06-14,5982.479388089036,200,1977
2010-06-15,5878.777796217303,200,1977
2010-06-16,5485.137825519748,200,1977
2010-06-17,5158.5805744664285,200,1977
2010-06-18,5366.206168669624,200,1977
2010-06-19,6850.274528213115,200,1977
2010-06-20,5538.528713575181,200,1977
2010-06-21,5328.489641022951,200,1977
2010-06-22,5215.617364076133,200,1977
2010-06-23,4826.142921103792,200,1977
2010-06-24,4515.69833775129,200,1977
2010-06-25,4749.872158255719,200,1977
2010-06-26,6269.341474557611,200,1977
2010-06-27,5000.243999714451,200,1977
2010-06-28,4838.517727532587,200,1977
2010-06-29,4778.102315134648,200,1977
2010-06-30,4443.80533966853,200,1977
2010-07-01,4189.9603947838805,200,1977
2010-07-02,4481.004010819928,200,1977
2010-07-03,6056.622210237514,200,1977
2010-07-04,4842.130312862488,200,1977
2010-07-05,4732.813812400836,200,1977
2010-07-06,4722.124932211664,200,1977
2010-07-07,4434.538649547822,200,1977
2010-07-08,4224.195929785632,200,1977
2010-07-09,4555.4620363797685,200,1977
2010-07-10,6168.051681963061,200,1977
2010-07-11,4987.385626490352,200,1977
2010-07-12,4908.907538711368,200,1977
2010-07-13,4926.256694179446,200,1977
2010-07-14,4664.101204787314,200,1977
2010-07-15,4476.760340310327,200,1977
2010-07-16,4828.744517125099,200,1977
2010-07-17,6459.865301065119,200,1977
2010-07-18,5295.580470514871,200,1977
2010-07-19,5231.303246899159,200,1977
2010-07-20,5260.571404507688,200,1977
2010-07-21,5007.880943530168,200,1977
2010-07-22,4827.312732991053,200,1977
2010-07-23,5183.080413973153,200,1977
2010-07-24,6814.651509656196,200,1977
2010-07-25,5647.106290921492,200,1977
2010-07-26,5575.462931197842,200,1977
2010-07-27,5592.864035874943,200,1977
2010-07-28,5323.428573090907,200,1977
2010-07-29,5120.896949202797,200,1977
2010-07-30,5449.196871283062,200,1977
2010-07-31,7047.581331747129,200,1977
2010-08-01,5841.002707494583,200,1977
2010-08-02,5724.451021789631,200,1977
2010-08-03,5691.151052164215,200,1977
2010-08-04,5365.422001859643,200,1977
2010-08-05,5101.327266715058,200,1977
2010-08-06,5363.241828436543,200,1977
2010-08-07,6890.988595983032,200,1977
2010-08-08,5610.207767017112,200,1977
2010-08-09,5416.687422333866,200,1977
2010-08-10,5304.550275560372,200,1977
2010-08-11,4899.100596717166,200,1977
2010-08-12,4555.459190523488,200,1977
2010-08-13,4739.1143429458625,200,1977
2010-08-14,6191.040458606239,200,1977
2010-08-15,4838.048866317335,200,1977
2010-08-16,4577.099401567846,200,1977
2010-08-17,4403.468063296297,200,1977
2010-08-18,3943.5751074686027,200,1977
2010-08-19,3553.6017638518406,200,1977
2010-08-20,3700.023750882581,200,1977
2010-08-21,5124.713526458159,200,1977
2010-08-22,3755.2759204654517,200,1977
2010-08-23,3489.345882281912,200,1977
2010-08-24,3322.7437255076447,200,1977
2010-08-25,2882.292284171628,200,1977
2010-08-26,2524.4241932385457,200,1977
2010-08-27,2715.707478401104,200,1977
2010-08-28,4197.941395900334,200,1977
2010-08-29,2898.4871731001203,200,1977
2010-08-30,2714.56239860265,200,1977
2010-08-31,2641.394477435979,200,1977
2010-09-01,2305.0376225345276,200,1977
2010-09-02,2060.98167929967,200,1977
2010-09-03,2374.681080779385,200,1977
2010-09-04,3986.6560134887495,200,1977
2010-09-05,2822.830607134001,200,1977
2010-09-06,2778.837075525817,200,1977
2010-09-07,2848.18140984789,200,1977
2010-09-08,2655.0752765084435,200,1977
2010-09-09,2553.0625796175223,200,1977
2010-09-10,3005.5691160812194,200,1977
2010-09-11,4751.027486178165,200,1977
2010-09-12,3713.2420917542668,200,1977
2010-09-13,3785.7230899704446,200,1977
2010-09-14,3959.884752292273,200,1977
2010-09-15,3857.912625841693,200,1977
2010-09-16,3831.427589682341,200,1977
2010-09-17,4342.07474898373,200,1977
